Date,SO2,NOx,RSPM,SPM,AQI,Location,Carbon_Footprint,Zone,PM2.5,Cigarettes_per_Day
24-10-2016,25,88,258,221,208,Koregaon Park,549.4,Red Zone,129.00,5.86
25-10-2016,11,62,166,221,144,Hinjewadi,441.4,Red Zone,83.00,3.77
25-10-2016,19,118,121,299,138,Kharadi,529.9,Red Zone,60.50,2.75
26-10-2016,14,61,189,221,159,Koregaon Park,462.9,Red Zone,94.50,4.30
26-10-2016,24,80,120,370,113,Baner,583,Red Zone,60.00,2.73
27-10-2016,34,72,59,179,90,Magarpatta,317.4,Red Zone,29.50,1.34
27-10-2016,7,49,126,221,117,Magarpatta,394.3,Red Zone,63.00,2.86
28-10-2016,5,41,259,221,209,Koregaon Park,507.4,Red Zone,129.50,5.89
28-10-2016,17,33,58,244,58,Viman Nagar,352.2,Red Zone,29.00,1.32
29-10-2016,36,65,42,144,81,Koregaon Park,259.7,Yellow Zone,21.00,0.95
29-10-2016,4,49,44,221,44,Hinjewadi,319,Red Zone,22.00,1.00
30-10-2016,46,49,61,106,61,Magarpatta,228.8,Yellow Zone,30.50,1.39
30-10-2016,5,47,93,221,93,Viman Nagar,362.2,Red Zone,46.50,2.11
31-10-2016,5,44,71,221,71,Baner,340.3,Red Zone,35.50,1.61
01-11-2016,60,54,41,83,75,Viman Nagar,196,Green Zone,20.50,0.93
01-11-2016,6,60,58,221,75,Hinjewadi,340.3,Red Zone,29.00,1.32
02-11-2016,7,68,101,221,101,Viman Nagar,385.1,Red Zone,50.50,2.30
02-11-2016,11,45,67,153,67,Baner,265.6,Yellow Zone,33.50,1.52
03-11-2016,22,73,181,335,154,Kharadi,593.5,Red Zone,90.50,4.11
03-11-2016,23,110,141,221,130,Viman Nagar,458.5,Red Zone,70.50,3.20
04-11-2016,22,120,209,221,173,Magarpatta,526.2,Red Zone,104.50,4.75
04-11-2016,52,60,300,555,250,Baner,948.5,Red Zone,150.00,6.82
05-11-2016,49,45,108,144,105,Baner,311.6,Red Zone,54.00,2.45
05-11-2016,5,46,51,221,58,Baner,323.7,Red Zone,25.50,1.16
06-11-2016,5,50,54,221,63,Baner,329.2,Red Zone,27.00,1.23
06-11-2016,48,50,35,58,63,Kharadi,154.3,Green Zone,17.50,0.80
07-11-2016,58,68,44,130,85,Viman Nagar,259.2,Yellow Zone,22.00,1.00
07-11-2016,6,48,55,221,60,Baner,329.2,Red Zone,27.50,1.25
08-11-2016,60,71,57,118,89,Kharadi,260.8,Yellow Zone,28.50,1.30
08-11-2016,6,48,47,221,60,Baner,322,Red Zone,23.50,1.07
09-11-2016,5,42,30,221,53,Baner,302,Red Zone,15.00,0.68
10-11-2016,53,52,26,63,66,Hinjewadi,155.6,Green Zone,13.00,0.59
10-11-2016,6,52,38,221,65,Baner,316.7,Red Zone,19.00,0.86
11-11-2016,42,63,42,100,79,Hinjewadi,212.9,Yellow Zone,21.00,0.95
11-11-2016,6,57,28,221,71,Hinjewadi,311.2,Red Zone,14.00,0.64
12-11-2016,5,45,71,221,71,Viman Nagar,341,Red Zone,35.50,1.61
13-11-2016,5,39,89,221,89,Hinjewadi,353,Red Zone,44.50,2.02
13-11-2016,49,57,27,66,71,Baner,161.3,Green Zone,13.50,0.61
14-11-2016,5,42,82,221,82,Magarpatta,348.8,Red Zone,41.00,1.86
14-11-2016,51,66,68,153,83,Kharadi,301.2,Red Zone,34.00,1.55
14-11-2016,53,51,53,112,66,Koregaon Park,233.1,Yellow Zone,26.50,1.20
15-11-2016,43,46,77,163,77,Viman Nagar,302.3,Red Zone,38.50,1.75
15-11-2016,5,45,92,221,92,Magarpatta,359.9,Red Zone,46.00,2.09
16-11-2016,5,44,91,221,91,Baner,358.3,Red Zone,45.50,2.07
17-11-2016,51,57,44,129,71,Baner,246.9,Yellow Zone,22.00,1.00
17-11-2016,5,46,73,221,73,Kharadi,343.5,Red Zone,36.50,1.66
18-11-2016,6,51,63,221,64,Kharadi,338.5,Red Zone,31.50,1.43
18-11-2016,62,59,28,63,78,Baner,166.8,Green Zone,14.00,0.64
18-11-2016,51,66,62,104,83,Hinjewadi,241.9,Yellow Zone,31.00,1.41
19-11-2016,5,43,41,221,54,Hinjewadi,312.6,Red Zone,20.50,0.93
19-11-2016,63,63,55,172,79,Hinjewadi,314.3,Red Zone,27.50,1.25
20-11-2016,5,43,58,221,58,Magarpatta,327.9,Red Zone,29.00,1.32
21-11-2016,55,55,35,62,69,Koregaon Park,165.7,Green Zone,17.50,0.80
21-11-2016,5,45,50,221,56,Viman Nagar,322.1,Red Zone,25.00,1.14
22-11-2016,5,42,41,221,53,Koregaon Park,311.9,Red Zone,20.50,0.93
22-11-2016,65,59,44,71,81,Magarpatta,191.5,Green Zone,22.00,1.00
23-11-2016,5,40,33,221,50,Baner,303.3,Red Zone,16.50,0.75
24-11-2016,18,66,267,221,217,Magarpatta,538.6,Red Zone,133.50,6.07
24-11-2016,62,57,217,383,178,Baner,687.5,Red Zone,108.50,4.93
25-11-2016,13,62,200,221,167,Viman Nagar,473,Red Zone,100.00,4.55
25-11-2016,19,78,123,311,115,Baner,516.9,Red Zone,61.50,2.80
26-11-2016,14,23,104,298,103,Viman Nagar,444.5,Red Zone,52.00,2.36
26-11-2016,14,60,184,221,156,Baner,457.7,Red Zone,92.00,4.18
27-11-2016,10,50,162,221,141,Kharadi,428.9,Red Zone,81.00,3.68
27-11-2016,21,54,93,341,93,Koregaon Park,507.1,Red Zone,46.50,2.11
28-11-2016,5,41,202,221,168,Hinjewadi,456.1,Red Zone,101.00,4.59
29-11-2016,36,65,53,131,81,Magarpatta,255.3,Yellow Zone,26.50,1.20
29-11-2016,4,49,54,221,54,Kharadi,328,Red Zone,27.00,1.23
30-11-2016,48,63,43,133,79,Magarpatta,253.1,Yellow Zone,21.50,0.98
30-11-2016,5,48,51,221,60,Viman Nagar,325.1,Red Zone,25.50,1.16
01-12-2016,5,47,71,221,71,Magarpatta,342.4,Red Zone,35.50,1.61
01-12-2016,51,56,33,66,70,Viman Nagar,167,Green Zone,16.50,0.75
02-12-2016,5,49,83,221,83,Kharadi,354.6,Red Zone,41.50,1.89
02-12-2016,63,50,20,47,79,Kharadi,136.2,Green Zone,10.00,0.45
03-12-2016,7,67,93,221,93,Kharadi,377.2,Red Zone,46.50,2.11
04-12-2016,28,109,138,221,129,Magarpatta,457.6,Red Zone,69.00,3.14
04-12-2016,13,75,115,236,110,Viman Nagar,422.1,Red Zone,57.50,2.61
05-12-2016,12,85,138,364,125,Magarpatta,590.1,Red Zone,69.00,3.14
05-12-2016,19,119,203,221,169,Baner,518.6,Red Zone,101.50,4.61
06-12-2016,5,49,57,221,61,Baner,331.2,Red Zone,28.50,1.30
07-12-2016,5,47,65,221,65,Viman Nagar,337,Red Zone,32.50,1.48
07-12-2016,51,48,54,97,64,Viman Nagar,214.4,Yellow Zone,27.00,1.23
08-12-2016,5,43,72,221,72,Magarpatta,340.5,Red Zone,36.00,1.64
09-12-2016,5,48,71,221,71,Kharadi,343.1,Red Zone,35.50,1.61
09-12-2016,43,51,31,70,64,Hinjewadi,162.1,Green Zone,15.50,0.70
10-12-2016,5,51,72,221,72,Kharadi,346.1,Red Zone,36.00,1.64
10-12-2016,58,54,53,150,73,Magarpatta,279.5,Yellow Zone,26.50,1.20
11-12-2016,66,57,34,99,83,Koregaon Park,212.4,Yellow Zone,17.00,0.77
11-12-2016,5,47,72,221,72,Viman Nagar,343.3,Red Zone,36.00,1.64
12-12-2016,52,60,36,157,75,Kharadi,273.1,Yellow Zone,18.00,0.82
12-12-2016,5,43,61,221,61,Baner,330.6,Red Zone,30.50,1.39
13-12-2016,53,46,64,170,66,Magarpatta,303.3,Red Zone,32.00,1.45
13-12-2016,4,50,81,221,81,Magarpatta,353,Red Zone,40.50,1.84
14-12-2016,5,42,67,221,67,Koregaon Park,335.3,Red Zone,33.50,1.52
15-12-2016,57,59,34,67,74,Magarpatta,174.1,Green Zone,17.00,0.77
15-12-2016,5,44,64,221,64,Magarpatta,334,Red Zone,32.00,1.45
16-12-2016,26,46,18,88,58,Koregaon Park,158.2,Green Zone,9.00,0.41
16-12-2016,5,44,60,221,60,Hinjewadi,330.4,Red Zone,30.00,1.36
17-12-2016,56,60,239,735,193,Magarpatta,1093.6,Red Zone,119.50,5.43
17-12-2016,5,48,55,221,60,Koregaon Park,328.7,Red Zone,27.50,1.25
18-12-2016,5,52,59,221,65,Koregaon Park,335.1,Red Zone,29.50,1.34
18-12-2016,56,59,14,76,74,Hinjewadi,165.5,Green Zone,7.00,0.32
19-12-2016,5,52,63,221,65,Viman Nagar,338.7,Red Zone,31.50,1.43
19-12-2016,50,70,31,57,88,Hinjewadi,164.6,Green Zone,15.50,0.70
20-12-2016,5,55,28,221,69,Baner,309.3,Red Zone,14.00,0.64
20-12-2016,60,57,58,93,75,Kharadi,224.4,Yellow Zone,29.00,1.32
21-12-2016,5,47,27,221,59,Koregaon Park,302.8,Red Zone,13.50,0.61
22-12-2016,6,60,32,221,75,Viman Nagar,316.9,Red Zone,16.00,0.73
22-12-2016,58,49,15,49,73,Hinjewadi,130.7,Green Zone,7.50,0.34
23-12-2016,6,59,43,221,74,Hinjewadi,326.1,Red Zone,21.50,0.98
23-12-2016,61,82,48,102,102,Magarpatta,243.3,Yellow Zone,24.00,1.09
24-12-2016,65,55,92,312,92,Koregaon Park,497,Red Zone,46.00,2.09
24-12-2016,5,53,55,221,66,Kharadi,332.2,Red Zone,27.50,1.25
25-12-2016,15,56,216,221,177,Magarpatta,484.2,Red Zone,108.00,4.91
26-12-2016,18,73,162,404,141,Viman Nagar,650.3,Red Zone,81.00,3.68
26-12-2016,14,68,200,221,167,Kharadi,477.7,Red Zone,100.00,4.55
27-12-2016,11,91,178,221,152,Kharadi,472.5,Red Zone,89.00,4.05
27-12-2016,29,48,143,475,129,Viman Nagar,699.3,Red Zone,71.50,3.25
28-12-2016,46,59,119,251,113,Baner,447.5,Red Zone,59.50,2.70
28-12-2016,10,47,154,221,136,Viman Nagar,419.6,Red Zone,77.00,3.50
29-12-2016,17,45,49,148,56,Koregaon Park,246.9,Yellow Zone,24.50,1.11
29-12-2016,5,40,200,221,167,Hinjewadi,453.6,Red Zone,100.00,4.55
31-12-2016,5,49,48,221,61,Kharadi,323.1,Red Zone,24.00,1.09
31-12-2016,45,60,103,165,102,Kharadi,338.7,Red Zone,51.50,2.34
01-01-2017,53,67,76,114,84,Viman Nagar,267.2,Yellow Zone,38.00,1.73
01-01-2017,5,48,73,221,73,Viman Nagar,344.9,Red Zone,36.50,1.66
02-01-2017,5,51,89,221,89,Koregaon Park,361.4,Red Zone,44.50,2.02
02-01-2017,64,72,55,271,90,Koregaon Park,430,Red Zone,27.50,1.25
03-01-2017,7,63,107,221,105,Magarpatta,387,Red Zone,53.50,2.43
03-01-2017,17,30,77,180,77,Hinjewadi,296.8,Yellow Zone,38.50,1.75
04-01-2017,27,55,162,338,141,Baner,569.6,Red Zone,81.00,3.68
04-01-2017,29,114,146,221,134,Koregaon Park,468.8,Red Zone,73.00,3.32
05-01-2017,18,84,140,253,127,Magarpatta,472.1,Red Zone,70.00,3.18
05-01-2017,25,116,213,221,175,Hinjewadi,528.5,Red Zone,106.50,4.84
06-01-2017,6,53,88,221,88,Baner,362.4,Red Zone,44.00,2.00
06-01-2017,30,49,68,210,68,Koregaon Park,341.5,Red Zone,34.00,1.55
08-01-2017,24,27,73,100,73,Hinjewadi,206.6,Yellow Zone,36.50,1.66
09-01-2017,27,34,36,196,43,Magarpatta,285.3,Yellow Zone,18.00,0.82
10-01-2017,26,26,61,230,61,Viman Nagar,339.1,Red Zone,30.50,1.39
11-01-2017,25,21,61,221,61,Magarpatta,325.2,Red Zone,30.50,1.39
12-01-2017,5,51,90,221,90,Baner,362.3,Red Zone,45.00,2.05
12-01-2017,39,25,21,35,31,Kharadi,94.4,Green Zone,10.50,0.48
13-01-2017,6,55,77,221,77,Baner,353.9,Red Zone,38.50,1.75
13-01-2017,17,38,35,109,48,Viman Nagar,186.5,Green Zone,17.50,0.80
14-01-2017,16,17,102,246,101,Koregaon Park,382.3,Red Zone,51.00,2.32
14-01-2017,5,50,82,221,82,Hinjewadi,354.4,Red Zone,41.00,1.86
15-01-2017,6,58,98,221,98,Hinjewadi,374.9,Red Zone,49.00,2.23
16-01-2017,13,46,38,147,58,Hinjewadi,234.6,Yellow Zone,19.00,0.86
16-01-2017,6,53,88,221,88,Viman Nagar,362.4,Red Zone,44.00,2.00
17-01-2017,13,35,59,263,59,Viman Nagar,373.4,Red Zone,29.50,1.34
17-01-2017,6,51,85,221,85,Koregaon Park,358.3,Red Zone,42.50,1.93
18-01-2017,13,37,48,86,48,Koregaon Park,170.2,Green Zone,24.00,1.09
18-01-2017,5,44,63,221,63,Hinjewadi,333.1,Red Zone,31.50,1.43
19-01-2017,5,49,88,221,88,Koregaon Park,359.1,Red Zone,44.00,2.00
19-01-2017,15,13,28,69,28,Koregaon Park,117.7,Green Zone,14.00,0.64
20-01-2017,10,28,66,122,66,Baner,218.2,Yellow Zone,33.00,1.50
20-01-2017,6,50,105,221,103,Hinjewadi,375.6,Red Zone,52.50,2.39
21-01-2017,13,39,146,444,131,Baner,653.6,Red Zone,73.00,3.32
21-01-2017,6,57,108,221,105,Magarpatta,383.2,Red Zone,54.00,2.45
22-01-2017,8,81,96,221,101,Koregaon Park,390.2,Red Zone,48.00,2.18
23-01-2017,24,65,78,104,81,Kharadi,242.1,Yellow Zone,39.00,1.77
23-01-2017,9,90,131,221,121,Kharadi,428.5,Red Zone,65.50,2.98
24-01-2017,19,98,180,386,153,Magarpatta,664.7,Red Zone,90.00,4.09
24-01-2017,14,60,233,221,189,Baner,501.8,Red Zone,116.50,5.30
25-01-2017,20,123,133,337,143,Viman Nagar,586.5,Red Zone,66.50,3.02
25-01-2017,15,71,200,221,167,Baner,480.3,Red Zone,100.00,4.55
26-01-2017,12,68,162,221,141,Koregaon Park,442.5,Red Zone,81.00,3.68
27-01-2017,10,47,180,221,153,Koregaon Park,443,Red Zone,90.00,4.09
28-01-2017,17,39,67,303,67,Baner,429.4,Red Zone,33.50,1.52
28-01-2017,7,42,205,221,170,Magarpatta,460.5,Red Zone,102.50,4.66
29-01-2017,32,73,80,106,91,Viman Nagar,255.7,Yellow Zone,40.00,1.82
30-01-2017,5,44,55,221,55,Koregaon Park,325.9,Red Zone,27.50,1.25
31-01-2017,43,41,66,147,66,Hinjewadi,271.3,Yellow Zone,33.00,1.50
31-01-2017,5,49,65,221,65,Koregaon Park,338.4,Red Zone,32.50,1.48
01-02-2017,5,53,78,221,78,Koregaon Park,352.9,Red Zone,39.00,1.77
02-02-2017,29,67,55,110,84,Koregaon Park,231.9,Yellow Zone,27.50,1.25
02-02-2017,9,93,150,221,133,Viman Nagar,447.7,Red Zone,75.00,3.41
03-02-2017,25,113,171,221,147,Hinjewadi,488.6,Red Zone,85.50,3.89
03-02-2017,24,87,124,268,116,Baner,479.3,Red Zone,62.00,2.82
04-02-2017,44,56,234,454,189,Kharadi,771.2,Red Zone,117.00,5.32
04-02-2017,19,120,203,221,169,Hinjewadi,519.3,Red Zone,101.50,4.61
05-02-2017,9,92,95,221,112,Baner,397.5,Red Zone,47.50,2.16
05-02-2017,18,67,76,97,84,Baner,231,Yellow Zone,38.00,1.73
06-02-2017,8,68,87,221,87,Kharadi,373,Red Zone,43.50,1.98
06-02-2017,11,50,65,155,65,Kharadi,269.5,Yellow Zone,32.50,1.48
07-02-2017,8,75,81,221,94,Viman Nagar,372.5,Red Zone,40.50,1.84
07-02-2017,24,31,86,178,86,Kharadi,306.9,Red Zone,43.00,1.95
08-02-2017,8,73,97,221,97,Magarpatta,385.5,Red Zone,48.50,2.20
09-02-2017,8,82,113,221,109,Kharadi,406.2,Red Zone,56.50,2.57
09-02-2017,24,35,67,148,67,Baner,259.6,Yellow Zone,33.50,1.52
10-02-2017,9,92,136,221,124,Magarpatta,434.4,Red Zone,68.00,3.09
10-02-2017,13,76,72,198,95,Kharadi,342.3,Red Zone,36.00,1.64
11-02-2017,19,44,136,282,124,Viman Nagar,472.9,Red Zone,68.00,3.09
11-02-2017,8,77,120,221,113,Magarpatta,409,Red Zone,60.00,2.73
12-02-2017,9,84,134,221,123,Koregaon Park,427,Red Zone,67.00,3.05
12-02-2017,12,47,64,99,64,Koregaon Park,205.4,Yellow Zone,32.00,1.45
13-02-2017,10,47,60,139,60,Baner,244.8,Yellow Zone,30.00,1.36
13-02-2017,9,72,104,221,103,Koregaon Park,391.6,Red Zone,52.00,2.36
14-02-2017,14,103,125,221,123,Magarpatta,434.7,Red Zone,62.50,2.84
15-02-2017,13,85,124,221,116,Viman Nagar,420.7,Red Zone,62.00,2.82
15-02-2017,36,42,156,343,137,Baner,565.1,Red Zone,78.00,3.55
16-02-2017,20,131,169,221,151,Hinjewadi,496.9,Red Zone,84.50,3.84
17-02-2017,25,168,211,221,188,Baner,563.1,Red Zone,105.50,4.80
18-02-2017,24,64,242,400,195,Magarpatta,714.6,Red Zone,121.00,5.50
18-02-2017,54,142,225,221,183,Hinjewadi,572,Red Zone,112.50,5.11
18-02-2017,32,31,133,310,122,Kharadi,498.4,Red Zone,66.50,3.02
18-02-2017,51,53,299,428,249,Kharadi,802.5,Red Zone,149.50,6.80
19-02-2017,17,63,166,308,144,Hinjewadi,540.8,Red Zone,83.00,3.77
19-02-2017,27,30,84,172,84,Koregaon Park,299.3,Yellow Zone,42.00,1.91
19-02-2017,29,104,195,221,163,Magarpatta,505.9,Red Zone,97.50,4.43
19-02-2017,20,53,171,308,147,Viman Nagar,539.8,Red Zone,85.50,3.89
20-02-2017,24,115,193,221,162,Kharadi,509.3,Red Zone,96.50,4.39
20-02-2017,21,39,144,342,129,Baner,543.6,Red Zone,72.00,3.27
21-02-2017,18,78,125,221,117,Hinjewadi,419.2,Red Zone,62.50,2.84
22-02-2017,13,88,133,221,122,Magarpatta,430.9,Red Zone,66.50,3.02
23-02-2017,17,71,122,255,115,Viman Nagar,448.5,Red Zone,61.00,2.77
23-02-2017,17,101,155,221,137,Magarpatta,461.8,Red Zone,77.50,3.52
24-02-2017,14,70,255,221,205,Koregaon Park,528.6,Red Zone,127.50,5.80
24-02-2017,13,80,167,351,145,Kharadi,598.9,Red Zone,83.50,3.80
25-02-2017,17,76,222,221,181,Hinjewadi,504.6,Red Zone,111.00,5.05
26-02-2017,18,84,214,221,176,Viman Nagar,503.5,Red Zone,107.00,4.86
26-02-2017,11,89,157,417,138,Koregaon Park,667.8,Red Zone,78.50,3.57
26-02-2017,9,42,116,270,111,Hinjewadi,435.3,Red Zone,58.00,2.64
27-02-2017,31,71,71,207,89,Kharadi,356.8,Red Zone,35.50,1.61
27-02-2017,34,71,95,257,95,Magarpatta,434.9,Red Zone,47.50,2.16
27-02-2017,6,48,159,221,139,Baner,422.8,Red Zone,79.50,3.61
28-02-2017,7,38,185,221,157,Koregaon Park,439.7,Red Zone,92.50,4.20
28-02-2017,20,35,79,361,79,Kharadi,502.7,Red Zone,39.50,1.80
01-03-2017,5,65,83,221,83,Koregaon Park,365.8,Red Zone,41.50,1.89
01-03-2017,36,57,43,84,71,Viman Nagar,189,Green Zone,21.50,0.98
02-03-2017,5,40,74,221,74,Kharadi,340.2,Red Zone,37.00,1.68
02-03-2017,46,54,46,70,68,Baner,179.2,Green Zone,23.00,1.05
03-03-2017,5,46,78,221,78,Baner,348,Red Zone,39.00,1.77
03-03-2017,50,41,31,75,63,Magarpatta,164.1,Green Zone,15.50,0.70
04-03-2017,5,47,52,221,59,Kharadi,325.3,Red Zone,26.00,1.18
05-03-2017,15,43,78,232,78,Koregaon Park,363,Red Zone,39.00,1.77
05-03-2017,8,78,121,221,114,Koregaon Park,410.6,Red Zone,60.50,2.75
06-03-2017,17,112,143,221,132,Viman Nagar,458.7,Red Zone,71.50,3.25
06-03-2017,21,61,113,272,109,Koregaon Park,454.1,Red Zone,56.50,2.57
07-03-2017,15,84,126,270,117,Kharadi,476.7,Red Zone,63.00,2.86
07-03-2017,19,107,155,221,137,Koregaon Park,467,Red Zone,77.50,3.52
08-03-2017,19,110,156,221,137,Koregaon Park,470,Red Zone,78.00,3.55
09-03-2017,15,139,166,221,159,Magarpatta,497.3,Red Zone,83.00,3.77
09-03-2017,35,91,157,350,138,Magarpatta,607.5,Red Zone,78.50,3.57
10-03-2017,15,132,167,221,152,Hinjewadi,493.3,Red Zone,83.50,3.80
10-03-2017,23,69,141,273,127,Koregaon Park,487,Red Zone,70.50,3.20
11-03-2017,19,48,190,543,160,Koregaon Park,811.4,Red Zone,95.00,4.32
11-03-2017,20,141,161,221,161,Kharadi,496.7,Red Zone,80.50,3.66
12-03-2017,20,116,186,221,157,Koregaon Park,501.7,Red Zone,93.00,4.23
12-03-2017,19,92,128,227,119,Viman Nagar,438.8,Red Zone,64.00,2.91
13-03-2017,19,69,132,292,121,Baner,497.8,Red Zone,66.00,3.00
13-03-2017,20,108,126,221,128,Hinjewadi,442.1,Red Zone,63.00,2.86
14-03-2017,61,48,188,491,159,Hinjewadi,773.4,Red Zone,94.00,4.27
14-03-2017,20,185,187,221,205,Viman Nagar,550.9,Red Zone,93.50,4.25
15-03-2017,20,182,176,221,202,Viman Nagar,538.9,Red Zone,88.00,4.00
16-03-2017,32,188,177,221,208,Viman Nagar,550,Red Zone,88.50,4.02
16-03-2017,21,102,169,320,146,Viman Nagar,586,Red Zone,84.50,3.84
17-03-2017,28,81,145,351,130,Baner,587.3,Red Zone,72.50,3.30
17-03-2017,22,198,184,221,218,Baner,558.3,Red Zone,92.00,4.18
18-03-2017,49,81,176,408,151,Baner,688.4,Red Zone,88.00,4.00
19-03-2017,21,103,154,328,136,Koregaon Park,582,Red Zone,77.00,3.50
19-03-2017,26,187,188,221,207,Hinjewadi,556.2,Red Zone,94.00,4.27
20-03-2017,21,169,188,221,189,Koregaon Park,541.1,Red Zone,94.00,4.27
20-03-2017,24,92,157,365,138,Viman Nagar,619.2,Red Zone,78.50,3.57
21-03-2017,15,153,171,221,173,Viman Nagar,511.6,Red Zone,85.50,3.89
22-03-2017,12,96,92,221,116,Kharadi,399.1,Red Zone,46.00,2.09
22-03-2017,55,41,114,372,109,Magarpatta,568,Red Zone,57.00,2.59
23-03-2017,30,70,94,256,94,Baner,430.2,Red Zone,47.00,2.14
23-03-2017,11,97,83,221,117,Kharadi,391.2,Red Zone,41.50,1.89
24-03-2017,14,124,104,221,144,Magarpatta,430.5,Red Zone,52.00,2.36
24-03-2017,27,64,103,332,102,Magarpatta,516.2,Red Zone,51.50,2.34
25-03-2017,27,73,198,462,165,Kharadi,751,Red Zone,99.00,4.50
25-03-2017,13,119,154,221,139,Hinjewadi,471.5,Red Zone,77.00,3.50
26-03-2017,95,85,237,618,191,Koregaon Park,1000.1,Red Zone,118.50,5.39
26-03-2017,17,72,236,221,191,Hinjewadi,514.4,Red Zone,118.00,5.36
27-03-2017,20,71,179,391,153,Magarpatta,650.9,Red Zone,89.50,4.07
27-03-2017,13,64,261,221,211,Kharadi,529.3,Red Zone,130.50,5.93
28-03-2017,18,90,226,221,184,Koregaon Park,518.5,Red Zone,113.00,5.14
28-03-2017,61,35,130,297,120,Magarpatta,498.7,Red Zone,65.00,2.95
29-03-2017,7,48,137,221,125,Kharadi,403.5,Red Zone,68.50,3.11
30-03-2017,16,47,51,214,59,Viman Nagar,322.2,Red Zone,25.50,1.16
30-03-2017,6,31,129,221,119,Koregaon Park,383.9,Red Zone,64.50,2.93
31-03-2017,5,55,58,221,69,Magarpatta,336.3,Red Zone,29.00,1.32
01-04-2017,5,42,63,221,63,Hinjewadi,331.7,Red Zone,31.50,1.43
01-04-2017,47,66,38,70,83,Hinjewadi,180.9,Green Zone,19.00,0.86
02-04-2017,5,49,65,221,65,Hinjewadi,338.4,Red Zone,32.50,1.48
02-04-2017,50,66,68,130,83,Baner,275.4,Yellow Zone,34.00,1.55
03-04-2017,25,56,29,67,70,Kharadi,151.5,Green Zone,14.50,0.66
03-04-2017,5,48,72,221,72,Viman Nagar,344,Red Zone,36.00,1.64
04-04-2017,19,31,88,158,88,Koregaon Park,284.2,Yellow Zone,44.00,2.00
04-04-2017,9,87,82,221,107,Hinjewadi,382.3,Red Zone,41.00,1.86
05-04-2017,44,50,175,429,150,Kharadi,686.4,Red Zone,87.50,3.98
05-04-2017,16,118,140,221,138,Koregaon Park,459.7,Red Zone,70.00,3.18
06-04-2017,15,104,173,339,149,Baner,608.9,Red Zone,86.50,3.93
06-04-2017,26,121,207,221,171,Baner,527.1,Red Zone,103.50,4.70
07-04-2017,20,63,163,259,142,Magarpatta,485.7,Red Zone,81.50,3.70
07-04-2017,17,115,182,221,155,Baner,495.9,Red Zone,91.00,4.14
08-04-2017,13,52,270,526,220,Kharadi,864.5,Red Zone,135.00,6.14
08-04-2017,14,125,151,329,145,Viman Nagar,592.3,Red Zone,75.50,3.43
08-04-2017,22,134,202,221,168,Koregaon Park,529.7,Red Zone,101.00,4.59
09-04-2017,23,139,206,221,171,Kharadi,537.3,Red Zone,103.00,4.68
09-04-2017,17,109,189,351,159,Koregaon Park,641,Red Zone,94.50,4.30
10-04-2017,19,86,128,282,119,Magarpatta,495.1,Red Zone,64.00,2.91
10-04-2017,24,129,200,221,167,Hinjewadi,525.4,Red Zone,100.00,4.55
11-04-2017,23,122,195,221,163,Hinjewadi,515.5,Red Zone,97.50,4.43
11-04-2017,62,60,245,495,197,Viman Nagar,838,Red Zone,122.50,5.57
12-04-2017,23,120,188,221,159,Magarpatta,507.8,Red Zone,94.00,4.27
14-04-2017,28,91,167,316,145,Baner,575.6,Red Zone,83.50,3.80
14-04-2017,18,120,221,221,181,Hinjewadi,535,Red Zone,110.50,5.02
15-04-2017,59,52,271,417,221,Hinjewadi,768.5,Red Zone,135.50,6.16
15-04-2017,16,104,204,221,169,Magarpatta,507.5,Red Zone,102.00,4.64
16-04-2017,16,49,251,221,201,Kharadi,511.3,Red Zone,125.50,5.70
17-04-2017,16,49,215,221,177,Kharadi,478.9,Red Zone,107.50,4.89
17-04-2017,49,60,186,430,157,Viman Nagar,706.9,Red Zone,93.00,4.23
18-04-2017,17,49,267,221,217,Koregaon Park,526.2,Red Zone,133.50,6.07
19-04-2017,50,70,304,604,254,Magarpatta,1012,Red Zone,152.00,6.91
19-04-2017,14,49,208,221,172,Kharadi,471.6,Red Zone,104.00,4.73
20-04-2017,17,83,130,285,120,Baner,497.1,Red Zone,65.00,2.95
20-04-2017,11,49,175,221,150,Baner,440.4,Red Zone,87.50,3.98
21-04-2017,10,49,148,221,132,Viman Nagar,415.6,Red Zone,74.00,3.36
21-04-2017,35,81,140,353,127,Koregaon Park,588.5,Red Zone,70.00,3.18
22-04-2017,15,49,202,221,168,Baner,466.7,Red Zone,101.00,4.59
22-04-2017,59,85,267,610,217,Magarpatta,1000.3,Red Zone,133.50,6.07
23-04-2017,14,49,221,221,181,Baner,483.3,Red Zone,110.50,5.02
23-04-2017,13,95,179,305,153,Hinjewadi,569.6,Red Zone,89.50,4.07
24-04-2017,17,49,234,221,189,Viman Nagar,496.5,Red Zone,117.00,5.32
24-04-2017,27,83,163,391,142,Kharadi,648.4,Red Zone,81.50,3.70
25-04-2017,42,67,215,402,177,Baner,703.6,Red Zone,107.50,4.89
25-04-2017,10,49,155,221,137,Baner,421.9,Red Zone,77.50,3.52
26-04-2017,23,46,193,221,162,Magarpatta,460.5,Red Zone,96.50,4.39
26-04-2017,10,49,150,221,133,Baner,417.4,Red Zone,75.00,3.41
27-04-2017,14,76,210,221,173,Hinjewadi,492.3,Red Zone,105.00,4.77
27-04-2017,18,35,174,351,149,Viman Nagar,576.2,Red Zone,87.00,3.95
